Datetime,EC50_forecast,CI_lower,CI_upper,scenario,pH_proj,Temp_proj,mhw_proj
2026-06-01,26.558806532905,14.063282363936565,39.05433070187343,bad,7.98590854070215,25.42579857697246,5.137078003672747
2026-07-01,25.509623356508147,12.982938279387673,38.03630843362862,bad,7.941910187068775,28.48668621210169,4.119271234972728
2026-08-01,24.388792861477974,11.830946876205457,36.94663884675049,bad,7.943412833435397,28.682539847230927,3.096660050255444
2026-09-01,23.732301870056894,11.143294976632337,36.321308763481454,bad,7.968045479802018,26.999514482360155,2.3464706391167316
2026-10-01,23.420852048412197,10.8006842468356,36.04101984998879,bad,8.02211912616864,23.26421811748938,2.0740488655381597
2026-11-01,24.513399092087283,11.862070382358645,37.16472780181592,bad,8.05188877253526,20.886509752618608,2.3573668105431915
2026-12-01,24.640273506370704,11.957783888490024,37.32276312425138,bad,8.085164418901881,18.55371938774784,3.1254865463590136
2027-01-01,25.68843241805421,12.974781892021488,38.40208294408693,bad,8.098615565268503,17.101589522877063,4.176924227179882
2027-02-01,26.871212335472485,14.126400901287724,39.61602376965725,bad,8.098560211635125,17.10346615800629,5.233166324018015
2027-03-01,27.264366130928458,14.488393788591656,40.04033847326526,bad,8.098504858001748,17.105342793135527,6.013124629101732
2027-04-01,28.417947454351502,15.610814203862658,41.225080704840344,bad,8.09844950436837,17.107219428264756,6.3086260849252085
2027-05-01,27.1852940042902,14.346999845649314,40.023588162931084,bad,8.098394150734991,17.109096063393984,6.040663785813394
2027-06-01,26.50685039555144,13.637395328758513,39.37630546234436,bad,7.983915809900537,25.49335744162471,5.2812104841906296
2027-07-01,25.709369398431168,12.808753423486202,38.609985373376134,bad,7.939917456267159,28.55424507675394,4.234577219387034
2027-08-01,24.814734420261818,11.88295753716481,37.74651130335883,bad,7.9414201026337805,28.75009871188317,3.1831395385661736
2027-09-01,24.2677432554053,11.304805464156251,37.23068104665435,bad,7.966052749000402,27.067073347012396,2.4118476676754566
2027-10-01,24.055118055011203,11.061019355610114,37.04921675441229,bad,8.020126395367024,23.33177698214163,2.1317018577453126
2027-11-01,24.54779824909387,11.52253864154074,37.573057856647,bad,8.049896041733646,20.954068617270856,2.4227438391019165
2027-12-01,24.957459387275946,11.901038871570774,38.01387990298112,bad,8.083171688100267,18.621278252400085,3.211966034669743
2028-01-01,25.882461216205442,12.79487979234823,38.97004264006266,bad,8.096622834466888,17.16914838752931,4.2922302115941875
2028-02-01,26.65997739816382,13.541235066154568,39.77871973017307,bad,8.09656748083351,17.17102502265854,5.377298804535897
2028-03-01,27.115283621806576,13.965380381645282,40.26518686196787,bad,8.096512127200132,17.17290165778777,6.178359569371619
2028-04-01,27.509539139314036,14.328474991000698,40.690603287627376,bad,8.096456773566754,17.174778292917004,6.481585061546667
2028-05-01,27.064561772467894,13.852336716002517,40.27678682893327,bad,8.096401419933375,17.176654928046233,6.205898726083281
2028-06-01,26.304143381274358,13.06075741665694,39.547529345891775,bad,7.981923079098925,25.560916306276955,5.425342964708512
2028-07-01,25.55290466894178,12.27835779617232,38.827451541711234,bad,7.937924725465546,28.621803941406185,4.3498832038013395
2028-08-01,24.698319089293097,11.392611308371599,38.004026870214595,bad,7.939427371832168,28.817657576535417,3.269619026876903
2028-09-01,24.167498538639286,10.830629849565744,37.50436722771283,bad,7.964060018198789,27.134632211664645,2.477224696234182
2028-10-01,23.974805187368496,10.606775590142915,37.342834784594075,bad,8.018133664565411,23.39933584679387,2.1893548499524655
