intensity,lag,fit,low,high
0.7881476012539198,3,-0.39577461643438494,-1.3531100696727252,0.5615608368039553
0.8866660514106598,3,-0.4385200489950777,-1.4558220169454303,0.5787819189552751
0.9851845015673998,3,-0.47059125923754824,-1.5506305282667938,0.6094480097916972
1.0837029517241397,3,-0.4925219582777084,-1.6200693293041932,0.6350254127487766
1.1822214018808797,3,-0.5048458572314687,-1.658279086763233,0.6485873723002957
1.2807398520376196,3,-0.5080966672147402,-1.6665799278181062,0.6503865933886257
1.3792583021943596,3,-0.5028080993434342,-1.6514880188695216,0.6458718201826533
1.4777767523510996,3,-0.4895138647334618,-1.6241659968774724,0.6451382674105488
1.5762952025078396,3,-0.4687476745007341,-1.6001359192240594,0.662640570222591
1.6748136526645796,3,-0.44104323976116244,-1.5977713393642787,0.715684859841954
1.7733321028213196,3,-0.4069342716306574,-1.6343370847491254,0.8204685414878106
1.8718505529780596,3,-0.3669544812251304,-1.7208167261973308,0.98690776374707
1.9703690031347996,3,-0.32163757966049233,-1.8594990418277724,1.216223882506788
2.0688874532915396,3,-0.27151727805265435,-2.0460562075975006,1.5030216514921921
2.1674059034482793,3,-0.2171272875175277,-2.2733391400438516,1.8390845650087964
2.2659243536050195,3,-0.15900131917102334,-2.5340141876710245,2.216011549328978
2.3644428037617593,3,-0.09767308412905262,-2.8216076606449025,2.6262614923867975
2.4629612539184995,3,-0.03367629350752621,-3.130655076762333,3.0633024897472807
2.5614797040752393,3,0.03245534157764457,-3.4565372748637486,3.5214479580190376
2.6599981542319795,3,0.10018811001054873,-3.795267923352054,3.9956441433731515
2.7585166043887193,3,0.16898830067527487,-4.1433152525364925,4.481291853887042
2.8570350545454595,3,0.2383222024559123,-4.497470590903765,4.97411499581559
0,4,0,0,0
0.09851845015673998,4,1.2896416496698953,-0.20082908960025647,2.780112388940047
0.19703690031347995,4,1.0651589486664275,-0.23763438011264126,2.367952277445496
0.2955553504702199,4,0.5092574210462791,-0.6071175461901738,1.6256323882827322
0.3940738006269599,4,0.13131366574769807,-1.000466663374438,1.263093994869834
0.4925922507836999,4,-0.1007902091398364,-1.1742868141559493,0.9727063958762764
0.5911107009404398,4,-0.23257220638195078,-1.1980912481051509,0.7329468353412494
0.6896291510971798,4,-0.30953025738184836,-1.2176407234661246,0.598580208702428
0.7881476012539198,4,-0.3662054605058967,-1.29677920083848,0.5643682798266865
0.8866660514106598,4,-0.4080697544353992,-1.3977853798548583,0.58164587098406
0.9851845015673998,4,-0.4358284205605719,-1.486603400707729,0.614946559586585
1.0837029517241397,4,-0.4501867402716315,-1.5464833342679472,0.6461098537246841
1.1822214018808797,4,-0.45184999495879463,-1.5721241575578289,0.6684241676402396
1.2807398520376196,4,-0.4415234660122774,-1.565313431120215,0.6822664990956604
1.3792583021943596,4,-0.4199124348222964,-1.53303162866538,0.6932067590207871
1.4777767523510996,4,-0.38772218277906817,-1.4869653659398079,0.7115210003816714
1.5762952025078396,4,-0.34565799127280905,-1.4431998745477792,0.7518838920021611
1.6748136526645796,4,-0.2944251416937359,-1.4205107474099097,0.831660464022438
1.7733321028213196,4,-0.2347289154320649,-1.436066224331707,0.9666083934675773
1.8718505529780596,4,-0.16727459387801266,-1.5001790037476628,1.1656298159916374
1.9703690031347996,4,-0.09276745842179565,-1.6143400131004133,1.428805096256822
2.0688874532915396,4,-0.011912790453630022,-1.7737867472363993,1.7499611663291392
2.1674059034482793,4,0.07458412863626702,-1.9713746233064253,2.1205428805789595
2.2659243536050195,4,0.16601801745768005,-2.2000333360207205,2.5320693709360804
2.3644428037617593,4,0.26168359462039137,-2.45364263342588,2.9770098226666626
2.4629612539184995,4,0.3608755787341855,-2.7270963508515136,3.4488475083198846
2.5614797040752393,4,0.46288868840884545,-3.0161096893012234,3.9418870661189143
2.6599981542319795,4,0.5670176422541549,-3.317002616193496,4.451037900701806
2.7585166043887193,4,0.6725571588798973,-3.6265255425762675,4.971639860336062
2.8570350545454595,4,0.7788019568958563,-3.941733242492128,5.499337156283841
0,5,0,0,0
0.09851845015673998,5,1.1855246761440488,-0.16300722419209213,2.5340565764801894
0.19703690031347995,5,0.9799379061280695,-0.19201245783394172,2.1518882700900805
0.2955553504702199,5,0.4638531381418391,-0.5356995838823615,1.4634058601660398
0.3940738006269599,5,0.10447204082740795,-0.9064784094862229,1.1154224911410389
0.4925922507836999,5,-0.12448583930317662,-1.0785035054951826,0.8295318268888293
0.5911107009404398,5,-0.26151292696437045,-1.1152451247503787,0.5922192708216379
0.6896291510971798,5,-0.34508481697239374,-1.1497698538548646,0.4596002199100772
0.7881476012539198,5,-0.4044897664281454,-1.2355766079382895,0.42659707508199884
0.8866660514106598,5,-0.4446414539179596,-1.334003934992381,0.4447210271564618
0.9851845015673998,5,-0.46645670144021395,-1.4128099299756653,0.4798965270952375
1.0837029517241397,5,-0.470852330993287,-1.457091461562987,0.5153867995764132
1.1822214018808797,5,-0.45874516457555636,-1.4628573369299542,0.5453670077788416
1.2807398520376196,5,-0.43105202418539995,-1.432800621355973,0.5706965729851732
1.3792583021943596,5,-0.3886897318211958,-1.3746946848915478,0.597315221249156
1.4777767523510996,5,-0.3325751094813223,-1.3011985023210664,0.6360482833584218
1.5762952025078396,5,-0.26362497916415706,-1.229677459034698,0.7024275007063838
