Datetime,EC50_forecast,CI_lower,CI_upper,scenario,pH_proj,Temp_proj,mhw_proj
2030-06-01,22.811792001466976,8.820544241200574,36.80303976173338,mean,8.010811563994622,23.435572867896383,2.958306067213847
2030-07-01,23.087526376421167,9.065117708002724,37.10993504483961,mean,7.9668685639946215,26.494583867896385,2.371332386215428
2030-08-01,23.380476901960854,9.326907325390371,37.434046478531336,mean,7.968426563994622,26.688560867896385,1.7820149389948128
2030-09-01,23.644615140094707,9.559884655372185,37.72934562481723,mean,7.993114563994621,25.003658867896384,1.3498308852865673
2030-10-01,23.786974586570892,9.671083193696326,37.90286597944546,mean,8.047243563994622,21.266485867896385,1.1926974917742115
2030-11-01,23.773438474831302,9.626386173804695,37.92049077585791,mean,8.07706856399462,18.886900867896383,1.355146427997381
2030-12-01,23.562170142306933,9.383956933128285,37.740383351485576,mean,8.11039956399462,16.552233867896383,1.796077536327811
2031-01-01,23.303063442938956,9.093689325608267,37.512437560269646,mean,8.123906063994621,15.098227367896383,2.399457580881432
2031-02-01,23.032704586325536,8.792169560842806,37.273239611808265,mean,8.123906063994621,14.577524653610665,3.0051813916571923
2031-03-01,22.73575357018023,8.464057636545459,37.007449503814996,mean,8.123906063994621,14.953683125960897,3.4518877781211796
2031-04-01,22.448954829459517,8.146097987672706,36.75181167124633,mean,8.123906063994621,16.62924411789638,3.620280267321661
2031-05-01,22.222714119511842,7.88869636957299,36.556731869450694,mean,8.123906063994621,19.16069973886412,3.465322365187712
2031-06-01,22.774887820963087,8.409709162872193,37.140066479053985,mean,8.009483076793545,23.485124041475657,3.0286190538788733
2031-07-01,23.06046216674526,8.664122600502326,37.4568017329882,mean,7.965540076793545,26.544135041475663,2.427582775547435
2031-08-01,23.36292545654055,8.935424982145577,37.79042593093553,mean,7.967098076793545,26.73811204147566,1.8242027309938287
2031-09-01,23.634135263284207,9.175473880737192,38.09279664583122,mean,7.991786076793546,25.053210041475662,1.3817241415514325
2031-10-01,23.781070637799417,9.291248347100359,38.270892928498476,mean,8.045915076793547,21.316037041475663,1.220822686440222
2031-11-01,23.760597790650607,9.239614591799509,38.281580989501705,mean,8.075740076793545,18.93645204147566,1.3870396842622466
2031-12-01,23.546429742511258,8.994285635508119,38.098573849514395,mean,8.109071076793544,16.60178504147566,1.8382653283268269
2032-01-01,23.278417712132196,8.695112696977016,37.86172272728737,mean,8.122577576793544,15.147778541475661,2.455707970213439
2032-02-01,22.995943832609434,8.381477909302214,37.610409755916656,mean,8.122577576793544,14.627075827189943,3.075494378322219
2032-03-01,22.694346304383714,8.048719472924452,37.339973135842975,mean,8.122577576793544,15.003234299540175,3.532495300520349
2032-04-01,22.39910765744682,7.722319917835517,37.07589539705812,mean,8.122577576793544,16.67879529147566,3.7046558513196715
2032-05-01,22.180813247541664,7.472864599778321,36.88876189530501,mean,8.122577576793546,19.2102509124434,3.545929887586881
2032-06-01,22.7388140005934,7.999704444678015,37.477923556508784,mean,8.00815458959247,23.534675215054936,3.098932040543882
2032-07-01,23.032858803494868,8.262588339427442,37.8031292675623,mean,7.96421158959247,26.593686215054937,2.483833164879456
2032-08-01,23.3436931417154,8.542261769495932,38.14512451393487,mean,7.96576958959247,26.787663215054938,1.866390522992834
2032-09-01,23.621063715726045,8.788471435354538,38.45365599609755,mean,7.990457589592469,25.102761215054937,1.413617397816306
2032-10-01,23.77085795160349,8.907104763079941,38.634611140127035,mean,8.04458658959247,21.365588215054938,1.2489478811062256
2032-11-01,23.746808959159985,8.851894862484395,38.64172305583558,mean,8.074411589592469,18.986003215054936,1.4189329405271198
2032-12-01,23.52774764110498,8.60167263627735,38.45382264593261,mean,8.107742589592469,16.651336215054936,1.8804531203258428
2033-01-01,23.25154909907959,8.294313186099918,38.20878501205926,mean,8.12124908959247,15.197329715054936,2.51195835954546
2033-02-01,22.95991352555987,7.971516704428158,37.948310346691585,mean,8.12124908959247,14.676627000769217,3.1458073649872453
2033-03-01,22.65289201019486,7.633334280911107,37.672449739478616,mean,8.12124908959247,15.05278547311945,3.6131028229194975
2033-04-01,22.353620522021465,7.302901884585671,37.40433915945726,mean,8.12124908959247,16.728346465054933,3.7890314353177033
2033-05-01,22.139208981591217,7.057329436003382,37.22108852717905,mean,8.12124908959247,19.259802086022674,3.6265374099860295
2033-06-01,22.702992396352805,7.589951942612929,37.81603285009268,mean,8.006826102391393,23.584226388634214,3.1692450272089085
2033-07-01,23.005091582083793,7.860890220191875,38.14929294397571,mean,7.962883102391393,26.643237388634216,2.540083554211463
2033-08-01,23.32395010046151,8.14858783041755,38.499312370505464,mean,7.964441102391395,26.837214388634216,1.9085783149918498
2033-09-01,23.607204727579443,8.400681549383444,38.813727905775444,mean,7.989129102391394,25.152312388634215,1.4455106540811795
2033-10-01,23.75933614497592,8.521652058627879,38.99702023132396,mean,8.043258102391395,21.415139388634216,1.2770730757722362
2033-11-01,23.732732042216227,8.463887047716145,39.00157703671631,mean,8.073083102391394,19.035554388634214,1.4508261967919933
2033-12-01,23.50817176745992,8.208165864807798,38.808177670112045,mean,8.106414102391392,16.700887388634214,1.922640912324848
2034-01-01,23.2240051116339,7.892838300829737,38.55517192243806,mean,8.119920602391392,15.246880888634214,2.568208748877481
2034-02-01,22.924105140018128,7.561777421061924,38.28643285897433,mean,8.119920602391392,14.726178174348496,3.216120351652254
2034-03-01,22.611423423107084,7.21793479599884,38.004912050215324,mean,8.119920602391392,15.102336646698728,3.6937103453186664
2034-04-01,22.30945806930339,6.884808534043103,37.734107604563675,mean,8.119920602391394,16.77789763863421,3.8734070193157137
2034-05-01,22.097694829346963,6.641884385934636,37.55350527275929,mean,8.119920602391394,19.309353259601952,3.7071449323851984
2034-06-01,22.66724741972419,7.180276068159824,38.154218771288555,mean,8.005497615190318,23.63377756221349,3.239558013873935
2034-07-01,22.977274575186676,7.4591423154702685,38.495406834903086,mean,7.961554615190318,26.69278856221349,2.5963339435434842
2034-08-01,23.304051886986734,7.754758719118284,38.85334505485518,mean,7.963112615190318,26.88676556221349,1.9507661069908657
2034-09-01,23.593106494924307,8.012652418903816,39.1735605709448,mean,7.987800615190317,25.20186356221349,1.4774039103460448
2034-10-01,23.74741659490151,8.135801610728977,39.35903157907404,mean,8.041929615190318,21.46469056221349,1.3051982704382468
2034-11-01,23.71856759743801,8.075791705113438,39.36134348976258,mean,8.071754615190319,19.08510556221349,1.4827194530568588
2034-12-01,23.488324343585198,7.814387543108584,39.162261144061816,mean,8.105085615190317,16.75043856221349,1.964828704323864
2035-01-01,23.19625592865909,7.491158220030437,38.90135363728775,mean,8.118592115190317,15.296432062213489,2.624459138209488
2035-02-01,22.88836417950791,7.152105562727215,38.624622796288605,mean,8.118592115190317,14.77572934792777,3.2864333383172806
2035-03-01,22.56995049336348,6.802530968430739,38.33737001829622,mean,8.118592115190317,15.151887820278006,3.7743178677178353
2035-04-01,22.26569808759146,6.46711765450668,38.06427852067624,mean,8.118592115190317,16.827448812213486,3.9577826033137455
2035-05-01,22.056208055789746,6.226466714552927,37.885949397026565,mean,8.118592115190317,19.35890443318123,3.7877524547843673
2035-06-01,22.63152572439384,6.77062347500498,38.492427973782696,mean,8.004169127989242,23.683328735792767,3.309871000538944
2035-07-01,22.949442442201033,7.057379284660133,38.841505599741936,mean,7.960226127989243,26.74233973579277,2.6525843328755054
2035-08-01,23.2841065283581,7.360882462665161,39.207330594051044,mean,7.961784127989243,26.93631673579277,1.992953898989871
2035-09-01,23.578935573899372,7.6245506000543894,39.53332054774435,mean,7.986472127989242,25.251414735792768,1.5092971666109183
2035-10-01,23.73537620059757,7.749830318600548,39.7209220825946,mean,8.040601127989243,21.51424173579277,1.3333234651042503
2035-11-01,23.704376559545885,7.68766976939682,39.72108334969495,mean,8.070426127989242,19.134656735792767,1.514612709321732
2035-12-01,23.468394416082305,7.420526717781197,39.51626211438341,mean,8.10375712798924,16.799989735792767,2.007016496322869
2036-01-01,23.16844440224375,7.089415795790604,39.2474730086969,mean,8.11726362798924,15.345983235792767,2.6807095275415094
2036-02-01,22.85264370437161,6.74245418976642,38.9628332189768,mean,8.11726362798924,14.825280521507048,3.356746324982307
2036-03-01,22.528476244211255,6.387125821454028,38.66982666696848,mean,8.117263627989242,15.20143899385728,3.8549253901169838
2036-04-01,22.222060386440134,6.049549055530864,38.39457171734941,mean,8.117263627989242,16.876999985792764,4.042158187311777
2036-05-01,22.01472960054734,5.811057361486029,38.21840183960865,mean,8.117263627989242,19.408455606760505,3.868359977183516
2036-06-01,22.595811102491552,6.3609779552782015,38.8306442497049,mean,8.002840640788166,23.73287990937204,3.3801839872039703
2036-07-01,22.92160571353771,6.655611658172315,39.1875997689031,mean,7.958897640788166,26.791890909372043,2.7088347222075124
2036-08-01,23.264146845874677,6.966991882357242,39.56130180939211,mean,7.960455640788166,26.985867909372043,2.035141690988887
2036-09-01,23.564742568364352,7.236426696694878,39.893058440033826,mean,7.9851436407881655,25.300965909372042,1.5411904228757836
2036-10-01,23.723299090852358,7.363822311030841,40.08277587067387,mean,8.039272640788168,21.563792909372044,1.3614486597702609
2036-11-01,23.69017744201315,7.299539754039596,40.0808151299867,mean,8.069097640788167,19.18420790937204,1.5465059655866056
2036-12-01,23.44843942195331,7.026640825827712,39.87023801807891,mean,8.102428640788165,16.849540909372042,2.049204288321885
2037-01-01,23.14061393436183,6.687654430084194,39.59357343863947,mean,8.115935140788165,15.395534409372042,2.7369599168735306
2037-02-01,22.816929453194163,6.332809040764484,39.30104986562384,mean,8.115935140788165,14.874831695086327,3.427059311647316
2037-03-01,22.487001594190204,5.971720273608483,39.002282914771925,mean,8.115935140788165,15.250990167436559,3.9355329125161527
2037-04-01,22.178459837122197,5.632017608388438,38.72490206585596,mean,8.115935140788165,16.926551159372043,4.126533771309788
2037-05-01,21.973253672612906,5.395650535727103,38.55085680949871,mean,8.115935140788165,19.458006780339783,3.948967499582685
2037-06-01,22.560098629670158,5.951334584632313,39.168862674708,mean,8.001512153587091,23.78243108295132,3.450496973868979
2037-07-01,22.893767588594734,6.253842635404851,39.53369254178462,mean,7.957569153587091,26.84144208295132,2.7650851115395336
2037-08-01,23.244182811452824,6.573096950110898,39.91526867279475,mean,7.959127153587091,27.03541908295132,2.077329482987892
2037-09-01,23.550542853013447,6.848296083519479,40.252789622507414,mean,7.9838151535870905,25.35051708295132,1.573083679140657
2037-10-01,23.711210826055556,6.977803148409549,40.44461850370156,mean,8.037944153587091,21.613344082951322,1.3895738544362715
2037-11-01,23.67597586968747,6.911407283889421,40.44054445548552,mean,8.06776915358709,19.23375908295132,1.5783992218514709
2037-12-01,23.42847681196853,6.632747318018438,40.22420630591862,mean,8.101100153587089,16.89909208295132,2.091392080320901
2038-01-01,23.112777711597836,6.285887309495706,39.939668113699966,mean,8.114606653587089,15.44508558295132,2.7932103062055376
2038-02-01,22.781217093008046,5.923165782753873,39.63926840326222,mean,8.11460665358709,14.924382868665601,3.4973722983123423
2038-03-01,22.445526822375335,5.556314603969124,39.33473904078154,mean,8.11460665358709,15.300541341015833,4.016140434915301
2038-04-01,22.13487057544242,5.214497448884167,39.05524370200067,mean,8.11460665358709,16.976102332951317,4.21090935530782
2038-05-01,21.93177851253663,4.980244477826339,38.88331254724692,mean,8.11460665358709,19.507557953919058,4.029575021981834
2038-06-01,22.52438680979227,5.541691866929934,39.5070817526546,mean,8.000183666386015,23.831982256530594,3.5208099605340055
2038-07-01,22.865929039427776,5.852073188413399,39.87978489044215,mean,7.956240666386014,26.890993256530596,2.821335500871555
2038-08-01,23.22421745480534,6.179200695638926,40.26923421397176,mean,7.957798666386014,27.084970256530596,2.119517274986908
2038-09-01,23.536341099055896,6.460163431737435,40.61251876637436,mean,7.982486666386014,25.400068256530595,1.6049769354055305
2038-10-01,23.699119172080493,6.591780596609993,40.80645774755099,mean,8.036615666386016,21.662895256530597,1.417699049102275
2038-11-01,23.66177355153544,6.523274067912901,40.80027303515798,mean,8.066440666386015,19.283310256530598,1.6102924781163444
2038-12-01,23.408511888099937,6.238851496325356,40.57817227987452,mean,8.099771666386014,16.948643256530595,2.133579872319906
2039-01-01,23.084939740359466,5.884118440432847,40.28576104028609,mean,8.113278166386014,15.494636756530598,2.8494606955375588
2039-02-01,22.74550530735152,5.513523099272856,39.977487515430184,mean,8.113278166386014,14.97393404224488,3.567685284977351
2039-03-01,22.40405201355658,5.140908897325875,39.66719512978729,mean,8.113278166386014,15.350092514595111,4.09674795731447
2039-04-01,22.091284743224044,4.796980718841301,39.38558876760679,mean,8.113278166386014,17.025653506530595,4.29528493930583
2039-05-01,21.89030358575451,4.56483865321972,39.215768518289295,mean,8.113278166386015,19.557109127498336,4.1101825443810025
2039-06-01,22.48867518829462,5.1320493476077935,39.84530102898145,mean,7.99885517918494,23.881533430109872,3.591122947199032
2039-07-01,22.83809036137115,5.450303612532281,40.22587711021002,mean,7.954912179184939,26.940544430109874,2.877585890203562
2039-08-01,23.204251696433246,5.785304039442337,40.623199353424155,mean,7.956470179184939,27.134521430109874,2.161705066985924
2039-09-01,23.522138725719685,6.0720301605767375,40.97224729086263,mean,7.981158179184939,25.449619430109873,1.6368701916703958
2039-10-01,23.687026488389982,6.205757015094992,41.168295961684976,mean,8.03528717918494,21.712446430109875,1.4458242437682856
2039-11-01,23.647571006783124,6.135140625336092,41.16000138823016,mean,8.065112179184938,19.332861430109872,1.6421857343812098
2039-12-01,23.38854626121673,5.8449549716176605,40.9321375508158,mean,8.098443179184937,16.998194430109873,2.175767664318922
2040-01-01,23.057101237891764,5.482349040140651,40.63185343564288,mean,8.111949679184939,15.544187930109873,2.9057110848695658
2040-02-01,22.70979369625119,5.103880590348034,40.315706802154345,mean,8.111949679184939,15.023485215824154,3.6379982716423775
2040-03-01,22.362577193495113,4.725503179439915,39.999651207550315,mean,8.111949679184939,15.399643688174386,4.177355479713639
2040-04-01,22.047699952960095,4.379465030752858,39.715934875167335,mean,8.111949679184939,17.07520468010987,4.379660523303862
