Datetime,EC50_forecast,EC50_det,CI_lower,CI_upper,scenario
2033-11-01,28.824295842477596,29.066254641745026,26.582669926948086,31.549839356541966,good
2033-12-01,29.373489156680336,29.05096163291879,26.558957986885247,31.54296527895233,good
2034-01-01,28.77167773250199,29.03574489829228,26.53532232102214,31.53616747556242,good
2034-02-01,29.057522172437046,29.020604057446334,26.511762548939593,31.529445565953075,good
2034-03-01,28.635945821515687,29.005538731859154,26.488278292115815,31.522799171602493,good
2034-04-01,28.668231293064956,28.990548544896807,26.464869173916867,31.516227915876748,good
2034-05-01,30.118739762265527,28.975633121803842,26.441534819587304,31.50973142402038,good
2034-06-01,28.39245080022333,28.9607920896939,26.41827485624076,31.50330932314704,good
2034-07-01,28.09396443247694,28.946025077540412,26.395088912850674,31.49696124223015,good
2034-08-01,29.20624052647927,28.9313317161673,26.37197662024096,31.49068681209364,good
2034-09-01,28.425471790946954,28.916711638239764,26.348937611076828,31.4844856654027,good
2034-10-01,28.815025427520332,28.902164478255095,26.325971519855557,31.478357436654633,good
2034-11-01,29.016748818866443,28.887689872533542,26.303077982897406,31.47230176216968,good
2034-12-01,28.566891014975937,28.8732874592092,26.280256638336464,31.46631828008194,good
2035-01-01,28.187051149333094,28.85895687822099,26.25750712611165,31.46040663033033,good
2035-02-01,29.043494577459466,28.844697771303636,26.2348290879577,31.454566454649573,good
2035-03-01,28.724236291709662,28.83050978197873,26.21222216739619,31.448797396561268,good
2035-04-01,27.629205210380228,28.816392555545796,26.18968600972666,31.443099101364933,good
2035-05-01,28.930980525566472,28.802345739073434,26.167220262017697,31.437471216129172,good
2035-06-01,28.629421947785143,28.78836898139051,26.144824573098173,31.431913389682844,good
2035-07-01,28.224072024557085,28.774461933077344,26.122498593548407,31.42642527260628,good
2035-08-01,28.78753621923866,28.76062424645701,26.100241975691475,31.421006517222544,good
2035-09-01,28.33164239211827,28.746855575586622,26.078054373584486,31.415656777588758,good
2035-10-01,28.477289009523137,28.733155576248684,26.05593544300995,31.41037570948742,good
2035-11-01,29.09160953297217,28.71952390594251,26.033884841467174,31.405162970417845,good
2035-12-01,28.037225162568845,28.70596022387562,26.011902228163684,31.400018219587558,good
2036-01-01,22.826872329347477,28.69246419095527,25.989987264006736,31.394941117903805,good
2036-02-01,28.53919000966775,28.679035469779922,25.968139611594786,31.38993132796506,good
2036-03-01,28.49055773979244,28.665673724630853,25.94635893520912,31.384988514052587,good
2036-04-01,28.255388901230663,28.652378621463736,25.9246449008054,31.38011234212207,good
2036-05-01,28.975040686499128,28.6391498279003,25.902997176005368,31.375302479795234,good
2036-06-01,28.501227915085458,28.62598701322002,25.881415430088484,31.370558596351554,good
2036-07-01,28.63071706704338,28.612889848351838,25.859899333983705,31.36588036271997,good
2036-08-01,29.621839590740766,28.599858005865954,25.83844856026122,31.361267451470688,good
2036-09-01,28.3433990624566,28.586891159965628,25.817062783124292,31.356719536806963,good
2036-10-01,28.703047932811934,28.573988986479034,25.7957416784011,31.352236294556967,good
2036-11-01,28.640853227757688,28.56115116285116,25.774484923536626,31.347817402165695,good
2036-12-01,28.283263930487404,28.548377368135753,25.75329219758462,31.343462538686886,good
2037-01-01,29.557648867862092,28.53566728298728,25.732163181199546,31.339171384775014,good
2037-02-01,28.172634890925035,28.523020589652948,25.711097556628616,31.33494362267728,good
2037-03-01,28.506527266955302,28.51043697196476,25.690095007703828,31.330778936225695,good
2037-04-01,26.78326297466269,28.497916115331627,25.669155219834096,31.326677010829158,good
2037-05-01,28.488035972094707,28.485457706731477,25.648277879997345,31.32263753346561,good
2037-06-01,28.55522708084497,28.473061434703446,25.627462676732716,31.318660192674177,good
2037-07-01,27.459071569353544,28.46072698934009,25.606709300132756,31.31474467854742,good
2037-08-01,27.95293958564224,28.448454062279627,25.586017441835697,31.310890682723556,good
2037-09-01,28.08585664797033,28.436242346698243,25.565386795017712,31.307097898378775,good
2037-10-01,28.29767068599009,28.42409153730242,25.54481705438529,31.30336602021955,good
2037-11-01,28.168509232812255,28.41200133032128,25.52430791616755,31.299694744475012,good
2037-12-01,28.43395164904512,28.399971423499025,25.503859078108693,31.296083768889357,good
2038-01-01,28.14450941857833,28.388001516087357,25.483470239460427,31.292532792714287,good
2038-02-01,28.391392623108775,28.376091308837964,25.463141100974433,31.289041516701495,good
2038-03-01,28.520878127535422,28.36424050399505,25.44287136489492,31.285609643095178,good
2038-04-01,27.972820367361514,28.35244880528787,25.42266073495114,31.2822368756246,good
2038-05-01,28.74562479644656,28.340715917923347,25.40250891635002,31.278922919496676,good
2038-06-01,27.660306487271907,28.329041548578683,25.382415615768753,31.275667481388613,good
2038-07-01,28.664956612007053,28.31742540539404,25.362380541347513,31.272470269440568,good
2038-08-01,28.20212320166132,28.30586719796523,25.342403402682102,31.26933099324836,good
2038-09-01,28.901813220013484,28.294366637336466,25.322483910816736,31.266249363856197,good
2038-10-01,28.423842170888378,28.282923435993137,25.30262177823681,31.263225093749465,good
2038-11-01,26.675127744421065,28.271537307854608,25.28281671886168,31.260257896847534,good
2038-12-01,27.621113010364702,28.260207968267085,25.263068448037558,31.257347488496613,good
2039-01-01,27.829168758697996,28.248935133996486,25.243376682530357,31.254493585462615,good
2039-02-01,29.008365816452816,28.23771852322137,25.223741140518644,31.251695905924098,good
2039-03-01,28.394214721767717,28.226557855525886,25.204161541586558,31.248954169465215,good
2039-04-01,26.500799711223817,28.215452851892753,25.184637606716826,31.24626809706868,good
2039-05-01,27.482972267224735,28.204403234696308,25.16516905828378,31.243637411108836,good
2039-06-01,27.845199803172086,28.19340872769554,25.145755620046415,31.241061835344667,good
2039-07-01,28.47994605700999,28.182469056027205,25.12639701714148,31.238541094912932,good
2039-08-01,28.559625815658165,28.171583946198943,25.10709297607662,31.236074916321268,good
2039-09-01,28.654551596985318,28.16075312608244,25.087843224723514,31.233663027441366,good
2039-10-01,25.78765625654,28.14997632490663,25.0686474923111,31.231305157502156,good
2039-11-01,28.983198399233697,28.139253273250915,25.04950550941879,31.22900103708304,good
2039-12-01,28.88810924692815,28.12858370303845,25.030417007969724,31.22675039810718,good
2040-01-01,28.316764153685263,28.117967347529433,25.011381721224108,31.224552973834758,good
2040-02-01,28.003659945010497,28.10740394131441,24.992399383772483,31.222408498856336,good
2040-03-01,27.62826143222469,28.09689322030768,24.973469731529157,31.220316709086205,good
2040-04-01,27.536045013220413,28.086434921740672,24.954592501725546,31.218277341755797,good
2040-05-01,28.074575503739545,28.076028784155376,24.935767432903653,31.2162901354071,good
2040-06-01,28.06967778221835,28.065674547397812,24.916994264909487,31.214354829886137,good
2040-07-01,27.96106884482429,28.055371952611516,24.89827273888659,31.212471166336442,good
2040-08-01,27.780007304582742,28.04512074223109,24.879602597269567,31.210638887192616,good
2040-09-01,28.32852309693173,28.034920659975736,24.86098358377761,31.20885773617386,good
2040-10-01,28.689281834436482,28.024771450842866,24.842415443408143,31.20712745827759,good
2040-11-01,28.106423708213626,28.014672861101726,24.8238979224304,31.20544779977305,good
2040-12-01,28.03153661106869,28.00462463828704,24.805430768379118,31.203818508194963,good
