Datetime,EC50_forecast,EC50_det,CI_lower,CI_upper,scenario
2032-02-01,25.127932171990874,24.407148257718436,21.1117380308208,27.702558484616073,mean
2032-03-01,23.45749670590369,24.383388532509546,21.075951260988198,27.690825804030894,mean
2032-04-01,22.570575788338324,24.35986522051656,21.0404009043715,27.679329536661623,mean
2032-05-01,23.94981856612319,24.336575969388672,21.005084608619896,27.66806733015745,mean
2032-06-01,23.713852199754946,24.313518450181363,20.970000044788872,27.657036855573853,mean
2032-07-01,24.02407665752585,24.2906903571235,20.935144907107293,27.646235807139703,mean
2032-08-01,24.093662500484577,24.268089407386753,20.900516912746834,27.635661902026673,mean
2032-09-01,25.117849424676006,24.24571334085731,20.866113801593677,27.625312880120944,mean
2032-10-01,23.836802516644397,24.223559919909878,20.83193333602253,27.615186503797226,mean
2032-11-01,24.331459945101148,24.201626929183895,20.797973300672833,27.605280557694957,mean
2032-12-01,22.99193354096328,24.179912175362016,20.76423150222724,27.595592848496793,mean
2033-01-01,24.27579298143865,24.15841348695076,20.73070576919227,27.58612120470925,mean
2033-02-01,22.919899221115557,24.13712871406337,20.697393951681164,27.576863476445574,mean
2033-03-01,24.09468627636947,24.11605572820482,20.664293921198905,27.567817535210736,mean
2033-04-01,23.117495071107502,24.095192422058965,20.631403570429335,27.558981273688595,mean
2033-05-01,25.256831208329977,24.074536709277805,20.59872081302446,27.55035260553115,mean
2033-06-01,24.245704954881038,24.054086524272844,20.566243583395785,27.541929465149902,mean
2033-07-01,24.96795825930749,24.033839822008545,20.533969836507772,27.533709807509318,mean
2033-08-01,22.983178909981273,24.013794577797807,20.50189754767332,27.525691607922294,mean
2033-09-01,23.49339778891677,23.9939487870995,20.4700247123513,27.517872861847703,mean
2033-10-01,23.84981610712551,23.974300465318027,20.43834934594611,27.510251584689943,mean
2033-11-01,23.76005375641702,23.954847647604826,20.406869483609196,27.502825811600456,mean
2033-12-01,24.04263272432947,23.935588388661916,20.37558318004257,27.49559359728126,mean
2034-01-01,25.259966976246222,23.91652076254736,20.344488509304302,27.48855301579042,mean
2034-02-01,24.905862393621778,23.897642862482652,20.31358356461588,27.481702160349425,mean
2034-03-01,17.825307583640285,23.878952800662052,20.282866458171565,27.47503914315254,mean
2034-04-01,24.181508653285682,23.860448708063807,20.252335320949605,27.468562095178008,mean
2034-05-01,24.33054240146354,23.842128734263234,20.22198830252532,27.462269166001146,mean
2034-06-01,23.983556493077497,23.823991047247688,20.19182357088606,27.456158523609314,mean
2034-07-01,23.831501288506985,23.806033833233354,20.161839312248013,27.450228354218694,mean
2034-08-01,22.82838996950115,23.78825529648386,20.132033730874806,27.444476862092916,mean
2034-09-01,23.70232210043801,23.770653659130726,20.102405048897957,27.438902269363496,mean
2034-10-01,23.062630122887025,23.75322716099554,20.072951506139056,27.433502815852023,mean
2034-11-01,24.351711798308386,23.73597405941397,20.04367135993377,27.428276758894167,mean
2034-12-01,26.342979333507785,23.718892629061475,20.014562884957563,27.423222373165387,mean
2035-01-01,23.354135308196472,23.701981161780793,19.985624373053167,27.41833795050842,mean
2035-02-01,21.404652875791747,23.685237966411098,19.956854133059757,27.41362179976244,mean
2035-03-01,25.192449110598286,23.668661368618903,19.928250490643848,27.409072246593958,mean
2035-04-01,23.969856940662357,23.65224971073061,19.899811788131842,27.40468763332938,mean
2035-05-01,23.87551116048366,23.63600135156676,19.87153638434428,27.400466318789242,mean
2035-06-01,23.55821917933723,23.619914666277893,19.8434226544317,27.396406678124087,mean
2035-07-01,23.258332618657178,23.603988046182078,19.81546898971217,27.392507102651987,mean
2035-08-01,23.803392078204247,23.588219898604027,19.787673797510404,27.38876599969765,mean
2035-09-01,23.856767632548564,23.572608646715846,19.76003550099851,27.385181792433183,mean
2035-10-01,23.555076614499576,23.557152729379336,19.732552539038284,27.381752919720387,mean
2035-11-01,23.941678921863943,23.541850600989882,19.705223366025116,27.378477835954648,mean
2035-12-01,23.530383967555082,23.526700731321895,19.678046451733415,27.375355010910376,mean
2036-01-01,25.108889452096417,23.511701605375784,19.65102028116359,27.372382929587978,mean
2036-02-01,23.234564664416652,23.496851723226456,19.624143354390547,27.369560092062365,mean
2036-03-01,22.981598601690585,23.482149599873317,19.597414186413694,27.36688501333294,mean
2036-04-01,23.64148223136937,23.46759376509178,19.570831307008447,27.364356223175115,mean
2036-05-01,22.493317436303528,23.45318276328624,19.54439326057919,27.361972265993288,mean
2036-06-01,20.401131450138536,23.438915153344507,19.518098606013744,27.35973170067527,mean
2036-07-01,22.394173840677162,23.424789508493696,19.49194591653922,27.357633100448172,mean
2036-08-01,22.875712110786854,23.410804416157553,19.465933779579363,27.355675052735744,mean
2036-09-01,24.92074621979457,23.396958477815186,19.44006079661328,27.35385615901709,mean
2036-10-01,22.438196113759876,23.38325030886122,19.414325583035602,27.35217503468684,mean
2036-11-01,22.477393515220054,23.369678538467348,19.388726768018014,27.35063030891668,mean
2036-12-01,23.62147318063167,23.35624180944521,19.36326299437216,27.349220624518257,mean
2037-01-01,21.64695685644561,23.342938778110707,19.337932918413944,27.34794463780747,mean
2037-02-01,23.436550609773224,23.329768114149626,19.31273520982915,27.346801018470103,mean
2037-03-01,23.01939708171373,23.31672850048459,19.2876685515404,27.34578844942878,mean
2037-04-01,24.591199395647866,23.30381863314337,19.262731639575463,27.344905626711274,mean
2037-05-01,22.37804442412506,23.291037221128466,19.237923182936846,27.344151259320086,mean
2037-06-01,23.703350130549158,23.278382986288037,19.213241903472706,27.343524069103367,mean
2037-07-01,24.016489208729737,23.265854663188044,19.188686535749,27.34302279062709,mean
2037-08-01,24.37959726337921,23.25345099898574,19.164255826922982,27.3426461710485,mean
2037-09-01,23.353096946346042,23.241170753304367,19.139948536617894,27.34239296999084,mean
2037-10-01,23.949796612381565,23.229012698109127,19.11576343679894,27.342261959419314,mean
2037-11-01,23.41828809600614,23.216975617584367,19.091699311650466,27.34225192351827,mean
2037-12-01,23.24350398341436,23.205058308012003,19.067754957454387,27.34236165856962,mean
2038-01-01,23.735465433056454,23.193259577651144,19.043929182469814,27.342589972832474,mean
2038-02-01,14.802161301464935,23.181578246618926,19.02022080681388,27.34293568642397,mean
2038-03-01,23.108317659831847,23.17001314677251,18.996628662343753,27.34339763120127,mean
2038-04-01,22.65801212340954,23.158563121592273,18.9731515925398,27.343974650644746,mean
2038-05-01,23.64370017837046,23.147227026066155,18.94978845238997,27.34466559974234,mean
2038-06-01,21.70506741230867,23.136003726575158,18.92653810827526,27.345469344875056,mean
2038-07-01,24.46833831447884,23.124892100779977,18.903399437856365,27.34638476370359,mean
2038-08-01,23.884832368744945,23.11389103750878,18.880371329961452,27.347410745056106,mean
2038-09-01,22.60244843846333,23.102999436646062,18.85745268447502,27.348546188817103,mean
2038-10-01,23.37621164638814,23.09221620902267,18.834642412227915,27.349790005817425,mean
2038-11-01,20.632035789636937,23.081540276306846,18.811939434888377,27.351141117725316,mean
2038-12-01,22.542980698977193,23.07097057089643,18.789342684854248,27.352598456938615,mean
2039-01-01,23.604121406550938,23.06050603581207,18.766851105146173,27.35416096647797,mean
2039-02-01,24.510119317269844,23.05014562459154,18.744463649301927,27.355827599881152,mean
2039-03-01,22.458498037455016,23.03988830118508,18.722179281271757,27.357597321098403,mean
2039-04-01,21.106237238686433,23.029733039851802,18.69999697531476,27.359469104388843,mean
2039-05-01,22.55937988802892,23.01967882505711,18.677915715896354,27.361441934217865,mean
2039-06-01,22.452362996771768,23.009724651371148,18.655934497586678,27.363514805155617,mean
2039-07-01,19.625126568558777,22.999869523368247,18.634052324960066,27.365686721776427,mean
2039-08-01,22.667608455892015,22.990112455527402,18.612268212495508,27.367956698559297,mean
2039-09-01,23.11152511086498,22.980452472133695,18.590581184478086,27.370323759789304,mean
2039-10-01,23.060372577230623,22.970888607180733,18.56899027490141,27.372786939460056,mean
2039-11-01,22.893088345581337,22.961419904274052,18.547494527371015,27.37534528117709,mean
2039-12-01,22.49159219963283,22.952045416535476,18.526092995008725,27.377997838062228,mean
2040-01-01,23.458249735051275,22.942764206508414,18.504784740357948,27.38074367265888,mean
2040-02-01,23.358542490325252,22.93357534606413,18.48356883528995,27.383581856838312,mean
2040-03-01,23.41714178351984,22.924477916308923,18.46244436091103,27.386511471706818,mean
2040-04-01,22.966266421912024,22.915471007492233,18.441410407470627,27.389531607513838,mean
2040-05-01,22.527820236560892,22.906553718915678,18.420466074270358,27.392641363560998,mean
2040-06-01,22.987209128892857,22.897725158842967,18.39961046957393,27.395839848112004,mean
2040-07-01,21.975991647407326,22.88898444441073,18.378842710517983,27.39912617830348,mean
2040-08-01,23.08686661822377,22.88033070154025,18.358161923023786,27.40249948005671,mean
2040-09-01,22.459442275000622,22.871763064850022,18.337567241709845,27.4059588879902,mean
2040-10-01,23.30512501768942,22.863280677569236,18.317057809805345,27.409503545333127,mean
2040-11-01,22.28521252999702,22.8548826914521,18.296632779064495,27.413132603839706,mean
2040-12-01,22.872035721966633,22.846568266693,18.27629130968168,27.41684522370432,mean
