Datetime,EC50_forecast,CI_lower,CI_upper,scenario,pH_proj,Temp_proj,mhw_proj
2026-04-01,19.824553935703598,7.164796239855653,32.48431163155154,good,8.136941219406364,14.364546029640335,1.2842695009181868
2026-05-01,20.265440554517237,7.574112390599845,32.95676871843463,good,8.089363841646078,17.591158379541923,1.029817808743182
2026-06-01,20.945663653727866,8.222765021741026,33.66856228571471,good,8.040615463885793,21.68338872944351,0.774165012563861
2026-07-01,21.486839795265848,8.732370695209562,34.241308895322135,good,7.996734086125505,24.740013079345097,0.5866176597791829
2026-08-01,21.818485990026513,9.032446421900781,34.60452555815225,good,7.998353708365218,24.93160342924668,0.5185122163845399
2026-09-01,22.020828471572102,9.203218435376925,34.83843850776728,good,8.023103330604933,23.244314779148265,0.5893417026357979
2026-10-01,21.914803676980085,9.06562317271546,34.76398418124471,good,8.077293952844647,19.50475512904985,0.7813716365897534
2026-11-01,22.53127866120156,9.650527688867491,35.41202963353563,good,8.107180575084358,17.122783478951437,1.0442310567949704
2026-12-01,22.221643403266558,9.309321962863041,35.13396484367007,good,8.140573197324073,14.785729828853025,1.3082915810045037
2027-01-01,22.2722658087464,9.328373900273439,35.21615771721936,good,8.140634819563788,14.783343178754606,1.503281157275433
2027-02-01,22.52495765771133,9.54949528116892,35.500420034253736,good,8.1406964418035,14.780956528656194,1.5771565212313021
2027-03-01,22.621278984098783,9.614246139486927,35.628311828710636,good,8.140758064043213,14.778569878557779,1.5101659464533486
2027-04-01,23.03002740065795,9.991424087976648,36.06863071333925,good,8.1362017525298,14.393185830821308,1.3203026210476574
2027-05-01,23.28827536063148,10.218101579880734,36.35844914138222,good,8.088624374769513,17.619798180722896,1.0586443048467584
2027-06-01,23.533572868251824,10.431828619431629,36.63531711707202,good,8.039875997009226,21.712028530624483,0.7957848846415434
2027-07-01,23.75109704580128,10.61778232891164,36.884411762690924,good,7.99599461924894,24.768652880526066,0.6029619169188641
2027-08-01,23.8506220334928,10.685736848533715,37.01550721845189,good,7.997614241488654,24.960243230427654,0.5329254644363282
2027-09-01,23.85569070752239,10.659235054493855,37.05214636055092,good,8.02236386372837,23.272954580329237,0.6056859597754791
2027-10-01,23.73975607716626,10.511729956068278,36.96778219826424,good,8.076554485968082,19.533394930230823,0.8029915086674357
2027-11-01,23.688813455537847,10.429216866370421,36.94841004470527,good,8.106441108207795,17.15142328013241,1.0730575528985469
2027-12-01,23.48594586157865,10.194778804341778,36.77711291881552,good,8.139833730447508,14.814369630033998,1.3443247011339743
2028-01-01,23.371148240448022,10.048410715141705,36.69388576575434,good,8.13989535268722,14.811982979935578,1.5445898923429047
2028-02-01,23.371289876741898,10.016981883366132,36.72559787011767,good,8.139956974926935,14.809596329837166,1.6203962653866668
2028-03-01,23.448261705736396,10.062383244291185,36.83414016718161,good,8.14001859716665,14.807209679738751,1.5514746815208202
2028-04-01,23.697219813859757,10.2797708843451,37.114668743374416,good,8.135462285653235,14.42182563200228,1.356335741177128
2028-05-01,23.923209672825447,10.474190275241344,37.372229070409546,good,8.087884907892947,17.648437981903868,1.0874708009503349
2028-06-01,24.101572415373205,10.620982549719658,37.582162281026754,good,8.039136530132662,21.740668331805455,0.8174047567192257
2028-07-01,24.268685385412468,10.756525051689472,37.78084571913546,good,7.9952551523723745,24.797292681707038,0.6193061740585455
2028-08-01,24.330158787147695,10.786427985355253,37.87388958894014,good,7.996874774612087,24.988883031608626,0.5473387124881164
2028-09-01,24.300671586884064,10.725370317022177,37.87597285674595,good,8.021624396851802,23.30159438151021,0.6220302169151605
2028-10-01,24.176025936652227,10.569154198720893,37.78289767458356,good,8.075815019091518,19.562034731411796,0.8246113807451181
2028-11-01,24.02003676276229,10.38159455676151,37.65847896876308,good,8.105701641331228,17.18006308131338,1.1018840490021233
2028-12-01,23.825384121049165,10.155371446978938,37.49539679511939,good,8.139094263570943,14.84300943121497,1.380357821263436
2029-01-01,23.680964885357305,9.979381743217633,37.38254802749698,good,8.139155885810657,14.84062278111655,1.5858986274103763
2029-02-01,23.641469655699865,9.908316045490746,37.37462326590898,good,8.13921750805037,14.838236131018135,1.6636360095420208
2029-03-01,23.715702934844153,9.950978856565586,37.48042701312272,good,8.139279130290083,14.835849480919723,1.592783416588292
2029-04-01,23.944018402034395,10.147723855686383,37.74031294838241,good,8.13472281877667,14.450465433183252,1.3923688613065897
2029-05-01,24.16945131207577,10.34158629765831,37.99731632649323,good,8.087145441016384,17.67707778308484,1.1162972970539113
2029-06-01,24.342366245361784,10.482930762874881,38.20180172784869,good,8.038397063256095,21.769308132986428,0.8390246287969028
2029-07-01,24.5052362350489,10.61423028449255,38.39624218560525,good,7.994515685495809,24.82593248288801,0.6356504311982267
2029-08-01,24.562069471039372,10.639493052413576,38.48464588966517,good,7.996135307735524,25.017522832789595,0.5617519605399011
2029-09-01,24.52587934965741,10.571732462962165,38.48002623635265,good,8.020884929975239,23.330234182691182,0.6383744740548417
2029-10-01,24.39606097170021,10.41034361693552,38.3817783264649,good,8.075075552214951,19.590674532592768,0.8462312528227951
2029-11-01,24.21960264408434,10.202314821250205,38.236890466918474,good,8.104962174454664,17.208702882494354,1.1307105451056998
2029-12-01,24.021011247473684,9.9721529565701,38.06986953837727,good,8.138354796694378,14.871649232395942,1.4163909413929066
2030-01-01,23.868507675513637,9.78807891654061,37.94893643448667,good,8.13841641893409,14.869262582297523,1.627207362477848
2030-02-01,23.821797082560305,9.709797855517833,37.933796309602776,good,8.138478041173805,14.866875932199108,1.7068757536973855
2030-03-01,23.896863107453882,9.75329341234196,38.0404328025658,good,8.13853966341352,14.864489282100696,1.6340921516557636
2030-04-01,24.12572209404462,9.950581930863251,38.30086225722599,good,8.133983351900104,14.479105234364225,1.4284019814360602
2030-05-01,24.355964266336628,10.149253635085815,38.56267489758744,good,8.086405974139817,17.705717584265813,1.1451237931574878
2030-06-01,24.532988538568354,10.294707439248095,38.771269637888615,good,8.037657596379532,21.7979479341674,0.8606445008745851
2030-07-01,24.698825880387087,10.428974312997383,38.96867744777679,good,7.993776218619244,24.854572284068983,0.651994688337908
2030-08-01,24.756277931019643,10.45485589556049,39.05769996647879,good,7.995395840858957,25.046162633970567,0.5761652085916893
2030-09-01,24.717758540326347,10.38476603679775,39.050751043854945,good,8.020145463098672,23.358873983872154,0.6547187311945231
2030-10-01,24.583540187756636,10.218977216158592,38.94810315935468,good,8.074336085338388,19.61931433377374,0.8678511249004774
2030-11-01,24.399132302257705,10.002998862590212,38.7952657419252,good,8.1042227075781,17.237342683675326,1.1595370412092763
2030-12-01,24.19500093165047,9.767297023913532,38.62270483938741,good,8.137615329817812,14.900289033576914,1.4524240615223771
2031-01-01,24.03768368705078,9.578409311244396,38.49695806285716,good,8.137676952057527,14.897902383478495,1.6685160975453197
