Datetime,stress_pc1
2003-01-01,-1.305681057475104
2003-02-01,-2.6089063307330713
2003-03-01,-1.3211037594248956
2003-04-01,-1.9007443282014032
2003-05-01,-0.09503901165848305
2003-06-01,1.2222643621920681
2003-07-01,2.604676204350981
2003-08-01,1.4927084780706013
2003-09-01,-0.9537242720794845
2003-10-01,-2.7608915785181227
2003-11-01,-3.5401659715770086
2003-12-01,-2.0337353481246097
2004-01-01,-1.8340833517179027
2004-02-01,-1.3214890950695617
2004-03-01,-1.858932114680155
2004-04-01,-2.280266132722696
2004-05-01,-3.2992572570800323
2004-06-01,-4.583286509555893
2004-07-01,-3.084346728335978
2004-08-01,-1.7175881985126793
2004-09-01,-1.7136306415255083
2004-10-01,-0.928780013524779
2004-11-01,-0.7808835731277098
2004-12-01,-0.6015332956833146
2005-01-01,-0.6958404274246079
2005-02-01,-2.1880933181106217
2005-03-01,-1.6997454337501847
2005-04-01,-0.9157382015522689
2005-05-01,0.1375055219340752
2005-06-01,0.11636251033472553
2005-07-01,-1.7628669277569766
2005-08-01,-1.135036105252639
2005-09-01,-1.0054107452192003
2005-10-01,-1.1763963867781673
2005-11-01,-0.2906835823224558
2005-12-01,-2.225365613313481
2006-01-01,-2.5946385031179324
2006-02-01,-2.2179996976179823
2006-03-01,-2.422036220620633
2006-04-01,-1.2818616528948115
2006-05-01,0.7873691503928919
2006-06-01,-2.170328091202703
2006-07-01,0.46131855625888923
2006-08-01,-0.9309324362908753
2006-09-01,-1.8357655715271934
2006-10-01,0.16614007529492542
2006-11-01,1.1229036298773534
2006-12-01,1.4889579179631631
2007-01-01,1.2733604478598288
2007-02-01,2.0057258643893086
2007-03-01,1.2592644763659258
2007-04-01,1.5147535978620732
2007-05-01,2.3947198155087226
2007-06-01,-0.022673072629794472
2007-07-01,-1.5484554149161918
2007-08-01,-3.182702140743851
2007-09-01,-2.462211610484002
2007-10-01,-2.303352119665643
2007-11-01,-3.233374264915696
2007-12-01,-2.308442800486457
2008-01-01,-1.7827655614673992
2008-02-01,-0.8727548000426264
2008-03-01,-1.0810411574136256
2008-04-01,-1.1512272000742434
2008-05-01,-0.5094220485417008
2008-06-01,-1.087008488471386
2008-07-01,-1.3127022825272592
2008-08-01,-0.4407068865501628
2008-09-01,-0.761229218752521
2008-10-01,-1.4566524866859007
2008-11-01,-0.6168290784735189
2008-12-01,-1.221946663404286
2009-01-01,-1.5131530580664696
2009-02-01,-0.8903998589742593
2009-03-01,-0.6820826849750068
2009-04-01,-0.9280297559805468
2009-05-01,0.5820639363697141
2009-06-01,0.13411035025472853
2009-07-01,-1.898677646406848
2009-08-01,-0.24167048699316693
2009-09-01,0.15576456734835548
2009-10-01,0.09198454239617769
2009-11-01,-1.5999121244617882
2009-12-01,-1.3643404262025627
2010-01-01,-2.4579672965009887
2010-02-01,-1.5580282638959733
2010-03-01,-1.6312290963389313
2010-04-01,-1.0886007035135954
2010-05-01,-1.4932082588084714
2010-06-01,-1.4352744519825273
2010-07-01,-1.7261361917028533
2010-08-01,-3.314608925523269
2010-09-01,-1.587206264528881
2010-10-01,-0.9351701185720136
2010-11-01,-1.6100449026000683
2010-12-01,-1.929519363345197
2011-01-01,-2.262885899630069
2011-02-01,-2.7254067979535725
2011-03-01,-2.216096502180976
2011-04-01,-0.3214036841031388
2011-05-01,-1.132566385784176
2011-06-01,-1.8091823397489744
2011-07-01,-0.8246122483285109
2011-08-01,-1.41559846920113
2011-09-01,0.16146359383819636
2011-10-01,-1.6628114012149857
2011-11-01,-1.311751499798446
2011-12-01,0.3969951829286503
2012-01-01,0.29407497565055807
2012-02-01,-1.3571672256559058
2012-03-01,-1.1032622587786547
2012-04-01,-0.04088010213390451
2012-05-01,-2.50376765828648
2012-06-01,-1.0663080901784427
2012-07-01,-1.8791680284867933
2012-08-01,0.5070342565140624
2012-09-01,0.07593704918178402
2012-10-01,0.8745617709707146
2012-11-01,-0.14353955947234637
2012-12-01,-1.1345296078406841
2013-01-01,-1.0904823312435155
2013-02-01,-1.1295583595754686
2013-03-01,-0.3594017167051864
2013-04-01,-0.19787082558379895
2013-05-01,-1.2570019904789858
2013-06-01,-2.894170640056307
2013-07-01,-4.557695094976126
2013-08-01,-2.0953236173361867
2013-09-01,-0.663346595469379
2013-10-01,0.17450691654099384
2013-11-01,0.8997008493722684
2013-12-01,-0.21063688627794916
2014-01-01,0.7913140595270031
2014-02-01,1.3166636775464495
2014-03-01,0.9205778168928186
2014-04-01,0.49337075714552087
2014-05-01,-1.0546755796793488
2014-06-01,-2.7517813873672945
2014-07-01,-1.7298587075985496
2014-08-01,-1.8258648710936798
2014-09-01,-0.7413471404876425
2014-10-01,1.7403813397905286
2014-11-01,1.2302413297812174
2014-12-01,2.614393334108068
2015-01-01,2.5241913581959676
2015-02-01,1.211025467152165
2015-03-01,-0.9206020130567172
2015-04-01,-3.823062641933517
2015-05-01,-2.420772507666047
2015-06-01,-0.939298387224631
2015-07-01,0.15670248927700825
2015-08-01,-0.21311446127915887
2015-09-01,-0.38875761639862727
2015-10-01,-1.7567933065219608
2015-11-01,-0.5174782654901301
2015-12-01,0.762335324049898
2016-01-01,0.6016533793572951
2016-02-01,1.2911739689941502
2016-03-01,0.900711142565677
2016-04-01,1.3657952752972753
2016-05-01,-1.3835934607341225
2016-06-01,-2.5801123371654078
2016-07-01,-2.218957303177045
2016-08-01,-3.612563834901701
2016-09-01,-0.5833506667186856
2016-10-01,0.6172820207786031
2016-11-01,0.6809639020921857
2016-12-01,0.8802956510216371
2017-01-01,-0.3602326478405343
2017-02-01,1.340230824781046
2017-03-01,1.5877474119822277
2017-04-01,2.2191585782960632
2017-05-01,-0.511456115811002
2017-06-01,2.3161471079783573
2017-07-01,2.6794996729297376
2017-08-01,2.3048588260377074
2017-09-01,-0.6376465865216436
2017-10-01,-0.4203630211811402
2017-11-01,-1.105422256734181
2017-12-01,-1.1719331333269298
2018-01-01,-0.31526448961485876
2018-02-01,0.3726399667285603
2018-03-01,0.22400638225166916
2018-04-01,0.7826261312544043
2018-05-01,1.2886945045006335
2018-06-01,-5.1099299845402095
2018-07-01,-1.6529936346297698
2018-08-01,1.0016204274051446
2018-09-01,0.9008160213109812
2018-10-01,1.2072213852121034
2018-11-01,1.5093968763528494
2018-12-01,1.214922252460323
2019-01-01,0.8513757813591631
2019-02-01,0.8629857772936219
2019-03-01,0.4662867813523769
2019-04-01,0.2670814723368002
2019-05-01,-1.2773520601367871
2019-06-01,-0.22530588373930718
2019-07-01,2.3293292806077415
2019-08-01,1.4432984746949782
2019-09-01,0.07102171929402898
2019-10-01,1.5491720827809816
2019-11-01,1.269201738936351
2019-12-01,1.0239602269176882
2020-01-01,1.5827928090593257
2020-02-01,1.5064863372889894
2020-03-01,1.096590088592995
2020-04-01,-1.161668573975323
2020-05-01,2.6241215827164317
2020-06-01,2.36595815282727
2020-07-01,-0.7152784150240753
2020-08-01,0.8852813012720246
2020-09-01,1.8582795524847822
2020-10-01,-0.5876043525998278
2020-11-01,-0.60301161530531
2020-12-01,-0.5223276033397174
2021-01-01,-0.4975374820784764
2021-02-01,0.06745801446323578
2021-03-01,0.8644079626508729
2021-04-01,0.6470854507611284
2021-05-01,-0.6239336292873148
2021-06-01,3.0630722492718294
2021-08-01,1.9623859394792647
2021-09-01,1.6011809996539537
2021-10-01,-0.050434699494319654
2021-11-01,-0.13293323570812457
2021-12-01,0.44029540823704644
2022-01-01,0.614021250275679
2022-02-01,0.5783812945592225
2022-03-01,-0.32499722650544227
2022-04-01,0.11067200171360257
2022-05-01,2.7996992370544738
2022-06-01,6.937345042802288
2022-07-01,4.565956660816924
2022-08-01,1.8665928915683494
2022-09-01,2.900496463568858
2022-10-01,2.54432451762365
2022-11-01,3.2344131898482726
2022-12-01,1.6010581233045245
2023-01-01,2.2918576030501736
2023-02-01,0.613800203090457
2023-03-01,2.0922880648642095
2023-04-01,1.5775658036825904
2023-05-01,0.9354171020373651
2023-06-01,3.6702264074663145
2023-07-01,5.453393922945679
2023-08-01,1.8112332313162063
2023-09-01,1.5550166516475268
2023-10-01,3.772936344993863
2023-11-01,2.486901857764071
2023-12-01,1.9238870961022285
2024-01-01,2.304136047884587
2024-02-01,3.1858073780083416
2024-03-01,3.290616629885059
2024-04-01,3.4352908061184317
2024-05-01,2.647694097814073
2024-06-01,3.3460822093498397
2024-07-01,2.683304297195984
2024-08-01,4.725330423808363
2024-09-01,2.0186939620707123
2024-10-01,1.0879398252750303
2024-11-01,2.034212120113037
2024-12-01,1.3835288378898234
2025-01-01,1.5645925449714324
2025-02-01,2.5174249733337555
2025-03-01,2.918033427027162
2025-04-01,2.6779539282023337
2025-05-01,3.364761015624958
2025-06-01,3.5030912713855433
2025-07-01,3.977567539484633
2025-08-01,2.125366183511365
2025-09-01,2.034956349314276
2025-10-01,0.21279866309817322
2025-11-01,1.0180944358481538
2025-12-01,0.9936813863612706
2026-01-01,2.0171618489867
