Datetime,EC50_forecast,CI_lower,CI_upper,scenario,pH_proj,Temp_proj,mhw_proj
2026-10-01,16.33755189732164,8.777336385060213,23.897767409583064,good,8.000037270083359,24.79831057507431,1.3371450686979178
2026-11-01,18.999740620645532,11.420671703116621,26.578809538174443,good,8.029933575417354,22.415681086270705,1.0720507254469707
2026-12-01,19.696279809298836,12.09835748650244,27.294202132095233,good,8.06333588075135,20.0779695974671,0.8057890469517055
2027-01-01,20.875362398124857,13.258586670060975,28.49213812618874,good,8.076913686085346,18.620918608663494,0.6104866012803121
2027-02-01,22.281291992943068,14.6456628596117,29.916921126274435,good,8.084457006861237,18.050450295946316,0.5395273684564401
2027-03-01,22.540509155968586,14.886026617369735,30.194991694567435,good,8.079459533203535,18.452898589735483,0.61313405830496
2027-04-01,24.060111556953608,16.38677561308727,31.733447500819945,good,8.075127724218683,19.980931485880607,0.8127930584176148
2027-05-01,22.635293342197503,14.943103993063682,30.327482691331326,good,8.017533204662541,22.442738376471535,1.0860587483787896
2027-06-01,22.026702049095515,14.31565929469421,29.73774480349682,good,7.965247790025835,26.79899450107125,1.3604917735842825
2027-07-01,21.269468252085524,13.539572092416734,28.999364411754314,good,7.906111655937224,30.861660080016666,1.563027206357869
2027-08-01,21.009745815433785,13.26099625049751,28.75849538037006,good,7.90618296127122,30.858615591213063,1.6395941397670484
2027-09-01,20.619279280857846,12.851676310654085,28.386882251061607,good,7.906254266605217,30.855571102409456,1.569718431287767
2027-10-01,21.63733212421521,13.850875748743965,29.423788499686452,good,7.9991816060754015,24.834844440717575,1.3721651260274645
2027-11-01,22.54346504019033,14.738155259451602,30.34877482092906,good,8.029077911409397,22.45221495191397,1.100066771310608
2027-12-01,22.90992797659615,15.085764790589936,30.73409116260237,good,8.062480216743392,20.114503463110363,0.8268010813494335
2028-01-01,23.34209358299559,15.499076991721893,31.18511017426929,good,8.07605802207739,18.65745247430676,0.6263713434281994
2028-02-01,23.772556990206347,15.910686993665163,31.63442698674753,good,8.083601342853282,18.08698416158958,0.5535353913882588
2028-03-01,23.76779463722477,15.887071235416101,31.64851803903344,good,8.078603869195579,18.489432455378747,0.6290188004528475
2028-04-01,24.065970146524307,16.166393339448152,31.965546953600462,good,8.074272060210728,20.01746535152387,0.8338050928153429
2028-05-01,23.324325624702503,15.405895412358863,31.242755837046143,good,8.016677540654586,22.4792722421148,1.114074794242427
2028-06-01,22.784408596421386,14.847124978810262,30.721692214032508,good,7.964392126017881,26.835528366714513,1.3955118309138292
2028-07-01,22.22360951872584,14.267472495847233,30.179746541604448,good,7.90525599192927,30.89819394565993,1.6031745559372563
2028-08-01,22.120480023114858,14.145489594968764,30.09547045126095,good,7.905327297263266,30.895149456856327,1.6816182085625044
2028-09-01,22.034595029291584,14.040751195878006,30.028438862705162,good,7.905398602597263,30.89210496805272,1.6098657808671544
2028-10-01,22.811831005704985,14.799133767023921,30.824528244386048,good,7.9983259420674475,24.87137830636084,1.4071851833570024
2028-11-01,23.325839357387505,15.294288713438958,31.35739000133605,good,8.028222247401443,22.488748817557234,1.1280828171742454
2028-12-01,23.689742324349364,15.639338275133332,31.740146373565395,good,8.061624552735438,20.151037328753628,0.8478131157471616
2029-01-01,23.973742695220157,15.904485240736639,32.04300014970367,good,8.075202358069435,18.693986339950023,0.6422560855760828
2029-02-01,24.17076343715084,16.082652577399834,32.258874296901844,good,8.082745678845326,18.123518027232844,0.5675434143200775
2029-03-01,24.12757242718528,16.020608162166795,32.23453669220377,good,8.077748205187623,18.52596632102201,0.6449035426007349
2029-04-01,24.09502211153929,15.969204441253318,32.22083978182526,good,8.073416396202772,20.053999217167135,0.8548171272130656
2029-05-01,23.5745446574927,15.429873581939244,31.71921573304616,good,8.01582187664663,22.515806107758063,1.1420908401060643
2029-06-01,23.06960164876474,14.906077167943796,31.23312612958568,good,7.963536462009923,26.872062232357777,1.430531888243376
2029-07-01,22.577792675932002,14.395414789843576,30.760170562020427,good,7.904400327921312,30.934727811303194,1.6433219055166335
2029-08-01,22.52990409251295,14.328672801157039,30.73113538386886,good,7.904471633255309,30.93168332249959,1.7236422773579605
2029-09-01,22.54167646964493,14.321591773021533,30.76176116626833,good,7.904542938589307,30.928638833695985,1.6500131304465417
2029-10-01,23.255562704731986,15.016624602841103,31.494500806622867,good,7.997470278059492,24.907912172004103,1.442205240686549
2029-11-01,23.661024791014714,15.403233283856348,31.91881629817308,good,8.027366583393487,22.525282683200498,1.1560988630378828
2029-12-01,24.029860360968843,15.753215448542992,32.30650527339469,good,8.060768888727482,20.18757119439689,0.8688251501448896
2030-01-01,24.274545773025913,15.979047455332577,32.57004409071925,good,8.074346694061479,18.730520205593287,0.6581408277239702
2030-02-01,24.405448451490017,16.091096728529195,32.71980017445084,good,8.08189001483737,18.16005189287611,0.5815514372518962
2030-03-01,24.351701245196484,16.01849611696818,32.68490637342479,good,8.076892541179669,18.562500186665275,0.6607882847486223
2030-04-01,24.221189361491415,15.869130827995624,32.573247894987205,good,8.072560732194818,20.0905330828104,0.8758291616107936
2030-05-01,23.764072956949917,15.393161018186643,32.13498489571319,good,8.014966212638676,22.552339973401327,1.1701068859697017
2030-06-01,23.26756162189236,14.877796277861599,31.65732696592312,good,7.962680798001969,26.90859609800104,1.4655519455729227
2030-07-01,22.794694255709683,14.386075506411437,31.203313005007928,good,7.903544663913358,30.971261676946458,1.6834692550960209
2030-08-01,22.762733235653783,14.335261081088055,31.19020539021951,good,7.903615969247355,30.968217188142855,1.7656663461534166
2030-09-01,22.804133351711368,14.357807791878152,31.250458911544584,good,7.903687274581351,30.96517269933925,1.690160480025919
